filename,line_number,comment
spreed_repo\src\utils\signaling.js,928,// received and when the socket is open
spreed_repo\src\utils\signaling.js,956,// Already reconnected with a new session.
spreed_repo\src\utils\signaling.js,987,"// Resuming the session failed, reconnect as new session."
spreed_repo\src\utils\signaling.js,1000,// Switch to a different message as several errors in a row in hello
spreed_repo\src\utils\signaling.js,1001,// responses indicate that the signaling server might be unable to
spreed_repo\src\utils\signaling.js,1002,// connect to Nextcloud.
spreed_repo\src\utils\signaling.js,1011,// TODO(fancycode): How should this be handled better?
spreed_repo\src\utils\signaling.js,1081,// The Promise executor is run even before the Promise constructor
spreed_repo\src\utils\signaling.js,1082,"// has finished, so ""this._pendingJoinRoomPromise"" is not available"
spreed_repo\src\utils\signaling.js,1083,// yet.
spreed_repo\src\utils\signaling.js,1091,"// If we would join without a connection to the signaling server here,"
spreed_repo\src\utils\signaling.js,1092,"// the room would be re-joined again in the ""helloResponseReceived"""
spreed_repo\src\utils\signaling.js,1093,"// callback, leading to two entries for anonymous participants."
spreed_repo\src\utils\signaling.js,1130,// Pass the Nextcloud session id to the signaling server. The
spreed_repo\src\utils\signaling.js,1131,// session id will be passed through to Nextcloud to check if
spreed_repo\src\utils\signaling.js,1132,// the (Nextcloud) user is allowed to join the room.
spreed_repo\src\utils\signaling.js,1164,// When using an internal client no request is done and joining the call
spreed_repo\src\utils\signaling.js,1165,// just succeeds (the incall flags were already set when the room was
spreed_repo\src\utils\signaling.js,1166,// joined).
spreed_repo\src\utils\signaling.js,1198,// The list of rooms is not fetched from the server. Update ping
spreed_repo\src\utils\signaling.js,1199,// of joined room so it gets sorted to the top.
spreed_repo\src\utils\signaling.js,1219,"// Any users we previously had in the room also ""left"" for us."
spreed_repo\src\utils\signaling.js,1257,"// The browser reconnected, some of the previous sessions"
spreed_repo\src\utils\signaling.js,1258,// may now no longer exist.
spreed_repo\src\utils\signaling.js,1269,"// We are ignoring joins before we found our own message,"
spreed_repo\src\utils\signaling.js,1270,// as otherwise you get the warning for your own old session immediately
spreed_repo\src\utils\signaling.js,1323,// FIXME this is not listened to
spreed_repo\src\utils\signaling.js,1346,"// Participant list in another room changed, we don't really care"
spreed_repo\src\utils\signaling.js,1350,"// Some keys do not exactly match those in the room data, so they"
spreed_repo\src\utils\signaling.js,1351,// are normalized before emitting the event.
spreed_repo\src\utils\signaling.js,1380,// eslint-disable-next-line no-fallthrough
spreed_repo\src\utils\signaling.js,1391,// eslint-disable-next-line no-fallthrough
spreed_repo\src\utils\signaling.js,1403,"// With `""all"": true`"
spreed_repo\src\utils\signaling.js,1410,// With updated user list
spreed_repo\src\utils\signaling.js,1431,// Got a user object.
spreed_repo\src\utils\signaling.js,1452,"// TODO(jojo): This should go away and ""requestOffer"" should be used"
spreed_repo\src\utils\signaling.js,1453,// instead by peers that want an offer by the MCU. See the calling
spreed_repo\src\utils\signaling.js,1454,// location for further details.
spreed_repo\src\utils\signaling.js,1461,// Got a user object.
spreed_repo\src\utils\sounds.js,17,//www.gnu.org/licenses/>.
spreed_repo\src\utils\sounds.js,74,"// Played 3 times, so we stop now."
spreed_repo\src\utils\media\effects\virtual-background\index.js,1,// @flow
spreed_repo\src\utils\media\effects\virtual-background\index.js,34,// Checks if WebAssembly feature is supported or enabled by/in the browser.
spreed_repo\src\utils\media\effects\virtual-background\index.js,35,// Conditional import of wasm-check package is done to prevent
spreed_repo\src\utils\media\effects\virtual-background\index.js,36,// the browser from crashing when the user opens the app.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,1,// @flow
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,19,// _model: Object;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,20,// _options: Object;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,21,// _stream: Object;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,22,// _segmentationPixelCount: number;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,23,// _inputVideoElement: HTMLVideoElement;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,24,// _onMaskFrameTimer: Function;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,25,// _maskFrameTimerWorker: Worker;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,26,// _outputCanvasElement: HTMLCanvasElement;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,27,// _outputCanvasCtx: Object;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,28,// _segmentationMaskCtx: Object;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,29,// _segmentationMask: Object;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,30,// _segmentationMaskCanvas: Object;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,31,// _renderMask: Function;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,32,// _virtualImage: HTMLImageElement;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,33,// _virtualVideo: HTMLVideoElement;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,34,// isEnabled: Function;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,35,// startEffect: Function;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,36,// stopEffect: Function;
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,77,// Bind event handler so it is only bound once for every instance.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,83,// Workaround for FF issue https://bugzilla.mozilla.org/show_bug.cgi?id=1388974
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,170,// Draw segmentation mask.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,172,// Smooth out the edges.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,175,// Save current context before applying transformations.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,178,// Flip the canvas and prevent mirror behaviour.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,199,// Draw the foreground video.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,201,// Save current context before applying transformations.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,204,// Flip the canvas and prevent mirror behaviour.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,213,// Draw the background.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,241,// All consts in Worker in obj array.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,261,// Calculate segmentation data only if the previous one finished
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.js,262,// already.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.worker.js,63,"// Even if the wrong tflite file is downloaded (for example, if an HTML"
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.worker.js,64,// error is downloaded instead of the file) loading the model will
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.worker.js,65,"// succeed. However, if the model does not have certain values it could"
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.worker.js,66,// be assumed that the model failed to load.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.worker.js,105,// All consts in Worker in obj array.
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.worker.js,117,"// This is needed to make the linter happy, but even if nothing is actually"
spreed_repo\src\utils\media\effects\virtual-background\JitsiStreamBackgroundEffect.worker.js,118,// exported the worker is loaded as expected.
spreed_repo\src\utils\media\effects\virtual-background\vendor\tflite\tflite-simd.js,9,"//"";function isFileURI(filename){return hasPrefix(filename,fileURIPrefix)}var wasmBinaryFile=""tflite-simd.wasm"";if(!isDataURI(wasmBinaryFile)){wasmBinaryFile=locateFile(wasmBinaryFile)}function getBinary(file){try{if(file==wasmBinaryFile&&wasmBinary){return new Uint8Array(wasmBinary)}if(readBinary){return readBinary(file)}else{throw""both async and sync fetching of the wasm failed""}}catch(err){abort(err)}}function getBinaryPromise(){if(!wasmBinary&&(ENVIRONMENT_IS_WEB||ENVIRONMENT_IS_WORKER)){if(typeof fetch===""function""&&!isFileURI(wasmBinaryFile)){return fetch(wasmBinaryFile,{credentials:""same-origin""}).then(function(response){if(!response[""ok""]){throw""failed to load wasm binary file at '""+wasmBinaryFile+""'""}return response[""arrayBuffer""]()}).catch(function(){return getBinary(wasmBinaryFile)})}else{if(readAsync){return new Promise(function(resolve,reject){readAsync(wasmBinaryFile,function(response){resolve(new Uint8Array(response))},reject)})}}}return Promise.resolve().then(function(){return getBinary(wasmBinaryFile)})}function createWasm(){var info={""a"":asmLibraryArg};function receiveInstance(instance,module){var exports=instance.exports;Module[""asm""]=exports;wasmMemory=Module[""asm""][""q""];updateGlobalBufferAndViews(wasmMemory.buffer);wasmTable=Module[""asm""][""D""];removeRunDependency(""wasm-instantiate"")}addRunDependency(""wasm-instantiate"");function receiveInstantiatedSource(output){receiveInstance(output[""instance""])}function instantiateArrayBuffer(receiver){return getBinaryPromise().then(function(binary){return WebAssembly.instantiate(binary,info)}).then(receiver,function(reason){err(""failed to asynchronously prepare wasm: ""+reason);abort(reason)})}function instantiateAsync(){if(!wasmBinary&&typeof WebAssembly.instantiateStreaming===""function""&&!isDataURI(wasmBinaryFile)&&!isFileURI(wasmBinaryFile)&&typeof fetch===""function""){return fetch(wasmBinaryFile,{credentials:""same-origin""}).then(function(response){var result=WebAssembly.instantiateStreaming(response,info);return result.then(receiveInstantiatedSource,function(reason){err(""wasm streaming compile failed: ""+reason);err(""falling back to ArrayBuffer instantiation"");return instantiateArrayBuffer(receiveInstantiatedSource)})})}else{return instantiateArrayBuffer(receiveInstantiatedSource)}}if(Module[""instantiateWasm""]){try{var exports=Module[""instantiateWasm""](info,receiveInstance);return exports}catch(e){err(""Module.instantiateWasm callback failed with error: ""+e);return false}}instantiateAsync().catch(readyPromiseReject);return{}}function callRuntimeCallbacks(callbacks){while(callbacks.length>0){var callback=callbacks.shift();if(typeof callback==""function""){callback(Module);continue}var func=callback.func;if(typeof func===""number""){if(callback.arg===undefined){wasmTable.get(func)()}else{wasmTable.get(func)(callback.arg)}}else{func(callback.arg===undefined?null:callback.arg)}}}function _abort(){abort()}var _emscripten_get_now;if(ENVIRONMENT_IS_NODE){_emscripten_get_now=function(){var t=process[""hrtime""]();return t[0]*1e3+t[1]/1e6}}else if(typeof dateNow!==""undefined""){_emscripten_get_now=dateNow}else _emscripten_get_now=function(){return performance.now()};var _emscripten_get_now_is_monotonic=true;function setErrNo(value){HEAP32[___errno_location()>>2]=value;return value}function _clock_gettime(clk_id,tp){var now;if(clk_id===0){now=Date.now()}else if((clk_id===1||clk_id===4)&&_emscripten_get_now_is_monotonic){now=_emscripten_get_now()}else{setErrNo(28);return-1}HEAP32[tp>>2]=now/1e3|0;HEAP32[tp+4>>2]=now%1e3*1e3*1e3|0;return 0}function _dlopen(filename,flag){abort(""To use dlopen, you need to use Emscripten's linking support, see https://github.com/emscripten-core/emscripten/wiki/Linking"")}function _dlsym(handle,symbol){abort(""To use dlopen, you need to use Emscripten's linking support, see https://github.com/emscripten-core/emscripten/wiki/Linking"")}function _emscripten_memcpy_big(dest,src,num){HEAPU8.copyWithin(dest,src,src+num)}function _emscripten_get_heap_size(){return HEAPU8.length}function emscripten_realloc_buffer(size){try{wasmMemory.grow(size-buffer.byteLength+65535>>>16);updateGlobalBufferAndViews(wasmMemory.buffer);return 1}catch(e){}}function _emscripten_resize_heap(requestedSize){requestedSize=requestedSize>>>0;var oldSize=_emscripten_get_heap_size();var maxHeapSize=2147483648;if(requestedSize>maxHeapSize){return false}var minHeapSize=16777216;for(var cutDown=1;cutDown<=4;cutDown*=2){var overGrownHeapSize=oldSize*(1+.2/cutDown);overGrownHeapSize=Math.min(overGrownHeapSize,requestedSize+100663296);var newSize=Math.min(maxHeapSize,alignUp(Math.max(minHeapSize,requestedSize,overGrownHeapSize),65536));var replacement=emscripten_realloc_buffer(newSize);if(replacement){return true}}return false}function _emscripten_thread_sleep(msecs){var start=_emscripten_get_now();while(_emscripten_get_now()-start<msecs){}}var ENV={};function getExecutableName(){return thisProgram||""./this.program""}function getEnvStrings(){if(!getEnvStrings.strings){var lang=(typeof navigator===""object""&&navigator.languages&&navigator.languages[0]||""C"").replace(""-"",""_"")+"".UTF-8"";var env={""USER"":""web_user"",""LOGNAME"":""web_user"",""PATH"":""/"",""PWD"":""/"",""HOME"":""/home/web_user"",""LANG"":lang,""_"":getExecutableName()};for(var x in ENV){env[x]=ENV[x]}var strings=[];for(var x in env){strings.push(x+""=""+env[x])}getEnvStrings.strings=strings}return getEnvStrings.strings}var SYSCALLS={mappings:{},buffers:[null,[],[]],printChar:function(stream,curr){var buffer=SYSCALLS.buffers[stream];if(curr===0||curr===10){(stream===1?out:err)(UTF8ArrayToString(buffer,0));buffer.length=0}else{buffer.push(curr)}},varargs:undefined,get:function(){SYSCALLS.varargs+=4;var ret=HEAP32[SYSCALLS.varargs-4>>2];return ret},getStr:function(ptr){var ret=UTF8ToString(ptr);return ret},get64:function(low,high){return low}};function _environ_get(__environ,environ_buf){var bufSize=0;getEnvStrings().forEach(function(string,i){var ptr=environ_buf+bufSize;HEAP32[__environ+i*4>>2]=ptr;writeAsciiToMemory(string,ptr);bufSize+=string.length+1});return 0}function _environ_sizes_get(penviron_count,penviron_buf_size){var strings=getEnvStrings();HEAP32[penviron_count>>2]=strings.length;var bufSize=0;strings.forEach(function(string){bufSize+=string.length+1});HEAP32[penviron_buf_size>>2]=bufSize;return 0}function _exit(status){exit(status)}function _fd_close(fd){return 0}function _fd_seek(fd,offset_low,offset_high,whence,newOffset){}function _fd_write(fd,iov,iovcnt,pnum){var num=0;for(var i=0;i<iovcnt;i++){var ptr=HEAP32[iov+i*8>>2];var len=HEAP32[iov+(i*8+4)>>2];for(var j=0;j<len;j++){SYSCALLS.printChar(fd,HEAPU8[ptr+j])}num+=len}HEAP32[pnum>>2]=num;return 0}function _pthread_create(){return 6}function _pthread_join(){return 28}function _sysconf(name){switch(name){case 30:return 16384;case 85:var maxHeapSize=2147483648;return maxHeapSize/16384;case 132:case 133:case 12:case 137:case 138:case 15:case 235:case 16:case 17:case 18:case 19:case 20:case 149:case 13:case 10:case 236:case 153:case 9:case 21:case 22:case 159:case 154:case 14:case 77:case 78:case 139:case 82:case 68:case 67:case 164:case 11:case 29:case 47:case 48:case 95:case 52:case 51:case 46:return 200809;case 27:case 246:case 127:case 128:case 23:case 24:case 160:case 161:case 181:case 182:case 242:case 183:case 184:case 243:case 244:case 245:case 165:case 178:case 179:case 49:case 50:case 168:case 169:case 175:case 170:case 171:case 172:case 97:case 76:case 32:case 173:case 35:case 80:case 81:case 79:return-1;case 176:case 177:case 7:case 155:case 8:case 157:case 125:case 126:case 92:case 93:case 129:case 130:case 131:case 94:case 91:return 1;case 74:case 60:case 69:case 70:case 4:return 1024;case 31:case 42:case 72:return 32;case 87:case 26:case 33:return 2147483647;case 34:case 1:return 47839;case 38:case 36:return 99;case 43:case 37:return 2048;case 0:return 2097152;case 3:return 65536;case 28:return 32768;case 44:return 32767;case 75:return 16384;case 39:return 1e3;case 89:return 700;case 71:return 256;case 40:return 255;case 2:return 100;case 180:return 64;case 25:return 20;case 5:return 16;case 6:return 6;case 73:return 4;case 84:{if(typeof navigator===""object"")return navigator[""hardwareConcurrency""]||1;return 1}}setErrNo(28);return-1}var asmLibraryArg={""a"":_abort,""n"":_clock_gettime,""i"":_dlopen,""e"":_dlsym,""l"":_emscripten_memcpy_big,""m"":_emscripten_resize_heap,""o"":_emscripten_thread_sleep,""p"":_environ_get,""g"":_environ_sizes_get,""j"":_exit,""h"":_fd_close,""k"":_fd_seek,""c"":_fd_write,""d"":_pthread_create,""f"":_pthread_join,""b"":_sysconf};var asm=createWasm();var ___wasm_call_ctors=Module[""___wasm_call_ctors""]=function(){return(___wasm_call_ctors=Module[""___wasm_call_ctors""]=Module[""asm""][""r""]).apply(null,arguments)};var _getModelBufferMemoryOffset=Module[""_getModelBufferMemoryOffset""]=function(){return(_getModelBufferMemoryOffset=Module[""_getModelBufferMemoryOffset""]=Module[""asm""][""s""]).apply(null,arguments)};var _getInputMemoryOffset=Module[""_getInputMemoryOffset""]=function(){return(_getInputMemoryOffset=Module[""_getInputMemoryOffset""]=Module[""asm""][""t""]).apply(null,arguments)};var _getInputHeight=Module[""_getInputHeight""]=function(){return(_getInputHeight=Module[""_getInputHeight""]=Module[""asm""][""u""]).apply(null,arguments)};var _getInputWidth=Module[""_getInputWidth""]=function(){return(_getInputWidth=Module[""_getInputWidth""]=Module[""asm""][""v""]).apply(null,arguments)};var _getInputChannelCount=Module[""_getInputChannelCount""]=function(){return(_getInputChannelCount=Module[""_getInputChannelCount""]=Module[""asm""][""w""]).apply(null,arguments)};var _getOutputMemoryOffset=Module[""_getOutputMemoryOffset""]=function(){return(_getOutputMemoryOffset=Module[""_getOutputMemoryOffset""]=Module[""asm""][""x""]).apply(null,arguments)};var _getOutputHeight=Module[""_getOutputHeight""]=function(){return(_getOutputHeight=Module[""_getOutputHeight""]=Module[""asm""][""y""]).apply(null,arguments)};var _getOutputWidth=Module[""_getOutputWidth""]=function(){return(_getOutputWidth=Module[""_getOutputWidth""]=Module[""asm""][""z""]).apply(null,arguments)};var _getOutputChannelCount=Module[""_getOutputChannelCount""]=function(){return(_getOutputChannelCount=Module[""_getOutputChannelCount""]=Module[""asm""][""A""]).apply(null,arguments)};var _loadModel=Module[""_loadModel""]=function(){return(_loadModel=Module[""_loadModel""]=Module[""asm""][""B""]).apply(null,arguments)};var _runInference=Module[""_runInference""]=function(){return(_runInference=Module[""_runInference""]=Module[""asm""][""C""]).apply(null,arguments)};var ___errno_location=Module[""___errno_location""]=function(){return(___errno_location=Module[""___errno_location""]=Module[""asm""][""E""]).apply(null,arguments)};var calledRun;function ExitStatus(status){this.name=""ExitStatus"";this.message=""Program terminated with exit(""+status+"")"";this.status=status}dependenciesFulfilled=function runCaller(){if(!calledRun)run();if(!calledRun)dependenciesFulfilled=runCaller};function run(args){args=args||arguments_;if(runDependencies>0){return}preRun();if(runDependencies>0){return}function doRun(){if(calledRun)return;calledRun=true;Module[""calledRun""]=true;if(ABORT)return;initRuntime();preMain();readyPromiseResolve(Module);if(Module[""onRuntimeInitialized""])Module[""onRuntimeInitialized""]();postRun()}if(Module[""setStatus""]){Module[""setStatus""](""Running..."");setTimeout(function(){setTimeout(function(){Module[""setStatus""]("""")},1);doRun()},1)}else{doRun()}}Module[""run""]=run;function exit(status,implicit){if(implicit&&noExitRuntime&&status===0){return}if(noExitRuntime){}else{EXITSTATUS=status;exitRuntime();if(Module[""onExit""])Module[""onExit""](status);ABORT=true}quit_(status,new ExitStatus(status))}if(Module[""preInit""]){if(typeof Module[""preInit""]==""function"")Module[""preInit""]=[Module[""preInit""]];while(Module[""preInit""].length>0){Module[""preInit""].pop()()}}noExitRuntime=true;run();"
